Title,Author,Downloads,Book_URL
With Spurs of Gold: Heroes of Chivalry and their Deeds,Frances Nimmo Greene and Dolly Williams Kirk,3832 downloads,https://www.gutenberg.org/ebooks/25651
Der Untertan (German),Heinrich Mann,3831 downloads,https://www.gutenberg.org/ebooks/38126
"The Story of Beowulf, Translated from Anglo-Saxon into Modern English Prose",Unknown / Various,3829 downloads,https://www.gutenberg.org/ebooks/50742
"The decline of the West, Volume 1 :  Form and actuality",Oswald Spengler,3820 downloads,https://www.gutenberg.org/ebooks/72344
Tom Swift and the Visitor From Planet X,II Victor Appleton,3816 downloads,https://www.gutenberg.org/ebooks/22333
"Plays by Anton Chekhov, Second Series",Anton Pavlovich Chekhov,3814 downloads,https://www.gutenberg.org/ebooks/7986
Beatrice (Dutch),H. Rider Haggard,3805 downloads,https://www.gutenberg.org/ebooks/24830
Zoölogische Philosophie (Dutch),Jean Baptiste Pierre Antoine de Monet de Lamarck,3802 downloads,https://www.gutenberg.org/ebooks/27664
Rip Van Winkle,Washington Irving,3802 downloads,https://www.gutenberg.org/ebooks/60976
"Human, All-Too-Human: A Book for Free Spirits, Part 1",Friedrich Wilhelm Nietzsche,3794 downloads,https://www.gutenberg.org/ebooks/51935
"I demagoghi (Italian)",Cesare Monteverde,3791 downloads,https://www.gutenberg.org/ebooks/22026
Queensland Cousins,Eleanor Luisa Haverfield,3785 downloads,https://www.gutenberg.org/ebooks/25079
"Encyclopaedia Britannica, 11th Edition, ""Bible"" to ""Bisectrix""",Various,3785 downloads,https://www.gutenberg.org/ebooks/34702
"Darwin, and After Darwin, Volumes 1 and 3",George John Romanes,3783 downloads,https://www.gutenberg.org/ebooks/24800
"The Works of Guy de Maupassant, Volume VIII.",Guy de Maupassant,3782 downloads,https://www.gutenberg.org/ebooks/22069
Fanny Hill: Memoirs of a Woman of Pleasure,John Cleland,3782 downloads,https://www.gutenberg.org/ebooks/20028
Mysteries of Bee-keeping Explained,M. Quinby,3780 downloads,https://www.gutenberg.org/ebooks/25185
The Price of Love,Arnold Bennett,3780 downloads,https://www.gutenberg.org/ebooks/22437
"Ancient America, in Notes on American Archaeology",John D. Baldwin,3771 downloads,https://www.gutenberg.org/ebooks/26382
The No Breakfast Plan and the Fasting-Cure,Edward Hooker Dewey,3770 downloads,https://www.gutenberg.org/ebooks/27128
"Shakespearean Tragedy: Lectures on Hamlet, Othello, King Lear, Macbeth",A. C. Bradley,3770 downloads,https://www.gutenberg.org/ebooks/16966
The regent's daughter,Alexandre Dumas and Auguste Maquet,3769 downloads,https://www.gutenberg.org/ebooks/27384
The Four-Pools Mystery,Jean Webster,3767 downloads,https://www.gutenberg.org/ebooks/21264
In Doublet and Hose: A Story for Girls,Lucy Foster Madison,3765 downloads,https://www.gutenberg.org/ebooks/28037
孽海花 (Chinese),Pu Zeng,3757 downloads,https://www.gutenberg.org/ebooks/25128
Anne's House of Dreams,L. M. Montgomery,3752 downloads,https://www.gutenberg.org/ebooks/544
Soldan's Geschichte der Hexenprozesse. Zweiter Band (German),Wilhelm Gottlieb Soldan,3752 downloads,https://www.gutenberg.org/ebooks/25048
Human Foods and Their Nutritive Value,Harry Snyder,3751 downloads,https://www.gutenberg.org/ebooks/20871
"A London Life, and Other Tales",Henry James,3749 downloads,https://www.gutenberg.org/ebooks/25500
Beginnings of the American People,Carl L. Becker,3748 downloads,https://www.gutenberg.org/ebooks/21501
Jokes For All Occasions,Anonymous,3745 downloads,https://www.gutenberg.org/ebooks/21084
The Squirrel-Cage,Dorothy Canfield Fisher,3745 downloads,https://www.gutenberg.org/ebooks/23768
Poems,Ralph Waldo Emerson,3740 downloads,https://www.gutenberg.org/ebooks/12843
Daniel Deronda,George Eliot,3740 downloads,https://www.gutenberg.org/ebooks/9671
The Revelation of Saint John,Saint the Apostle John,3738 downloads,https://www.gutenberg.org/ebooks/22945
"The Standard Oratorios: Their Stories, Their Music, And Their Composers",George P. Upton,3735 downloads,https://www.gutenberg.org/ebooks/22793
"Jim Spurling, Fisherman",Albert Walter Tolman,3731 downloads,https://www.gutenberg.org/ebooks/26560
"The Spectator, Volumes 1, 2 and 3",Sir Richard Steele and Joseph Addison,3730 downloads,https://www.gutenberg.org/ebooks/12030
Roman Society from Nero to Marcus Aurelius,Samuel Dill,3728 downloads,https://www.gutenberg.org/ebooks/34122
"The Histories of Polybius, Vol. 1 (of 2)",Polybius,3727 downloads,https://www.gutenberg.org/ebooks/44125
The accomplisht cook,Robert May,3726 downloads,https://www.gutenberg.org/ebooks/22790
"Memoirs of the Private Life, Return, and Reign of Napoleon in 1815, Vol. I",baron Pierre Alexandre Édouard Fleury de Chaboulon,3725 downloads,https://www.gutenberg.org/ebooks/22345
The Authoress of the Odyssey,Samuel Butler,3723 downloads,https://www.gutenberg.org/ebooks/49324
Facts About Champagne and Other Sparkling Wines,Henry Vizetelly,3723 downloads,https://www.gutenberg.org/ebooks/20889
The White Mice,Richard Harding Davis,3722 downloads,https://www.gutenberg.org/ebooks/27232
Impressions of a War Correspondent,George Lynch,3720 downloads,https://www.gutenberg.org/ebooks/21661
Punicorum Libri Septemdecim (Latin),Tiberius Catius Silius Italicus,3716 downloads,https://www.gutenberg.org/ebooks/27672
"The Trial of Charles Random de Berenger, Sir Thomas Cochrane, commonly called Lord Cochrane, the Hon. Andrew Cochrane Johnstone, Richard Gathorne Butt, Ralph Sandom, Alexander M'Rae, John Peter Holloway, and Henry Lyte for A Conspiracy",Unknown / Various,3716 downloads,https://www.gutenberg.org/ebooks/21027
The Posy Ring: A Book of Verse for Children,Unknown / Various,3715 downloads,https://www.gutenberg.org/ebooks/22922
The Problems of Psychical Research,Hereward Carrington,3712 downloads,https://www.gutenberg.org/ebooks/23660
The Short-story,Unknown / Various,3711 downloads,https://www.gutenberg.org/ebooks/21964
Myths and Marvels of Astronomy,Richard A. Proctor,3710 downloads,https://www.gutenberg.org/ebooks/26556
Tongues of Conscience,Robert Hichens,3706 downloads,https://www.gutenberg.org/ebooks/25986
"Encyclopaedia Britannica, 11th Edition, ""Baconthorpe"" to ""Bankruptcy""",Various,3705 downloads,https://www.gutenberg.org/ebooks/27479
The Adventures of Sherlock Holmes,Arthur Conan Doyle,3704 downloads,https://www.gutenberg.org/ebooks/28733
Documenti Umani (Italian),Federico De Roberto,3702 downloads,https://www.gutenberg.org/ebooks/25182
"Eene Egyptische Koningsdochter (Dutch)",Georg Ebers,3702 downloads,https://www.gutenberg.org/ebooks/28120
The Book of Household Management,Mrs. Beeton,3701 downloads,https://www.gutenberg.org/ebooks/10136
A Critical Exposition of the Popular 'Jihád',Cherágh Ali,3700 downloads,https://www.gutenberg.org/ebooks/20927
The Coast of Bohemia,William Dean Howells,3700 downloads,https://www.gutenberg.org/ebooks/22297
The Second Battalion Royal Dublin Fusiliers in the South African War,Cecil Francis Romer and Arthur Edward Mainwaring,3698 downloads,https://www.gutenberg.org/ebooks/25618
"John Splendid: The Tale of a Poor Gentleman, and the Little Wars of Lorn",Neil Munro,3697 downloads,https://www.gutenberg.org/ebooks/22321
An Introduction to the Industrial and Social History of England,Edward Potts Cheyney,3696 downloads,https://www.gutenberg.org/ebooks/21660
The Fall of the House of Usher,Edgar Allan Poe,3695 downloads,https://www.gutenberg.org/ebooks/932
Aesthetical Essays of Friedrich Schiller,Friedrich Schiller,3694 downloads,https://www.gutenberg.org/ebooks/6798
"On the Portraits of English Authors on Gardening,",Samuel Felton,3690 downloads,https://www.gutenberg.org/ebooks/25773
The Gulf and Inland Waters,A. T. Mahan,3685 downloads,https://www.gutenberg.org/ebooks/21562
Dombey and Son,Charles Dickens,3685 downloads,https://www.gutenberg.org/ebooks/9703
"Historic Tales: The Romance of Reality. Vol. 10 (of 15), Greek",Charles Morris,3684 downloads,https://www.gutenberg.org/ebooks/25642
Spring Street,James Hugh Richardson,3678 downloads,https://www.gutenberg.org/ebooks/22194
The Memorabilia,Xenophon,3677 downloads,https://www.gutenberg.org/ebooks/1177
Stradella,F. Marion Crawford,3676 downloads,https://www.gutenberg.org/ebooks/23299
To Mars via the Moon: An Astronomical Story,Mark Wicks,3676 downloads,https://www.gutenberg.org/ebooks/27633
Tatterdemalion,John Galsworthy,3675 downloads,https://www.gutenberg.org/ebooks/28089
Der Fall Vukobrankovics (German),Ernst Weiss,3669 downloads,https://www.gutenberg.org/ebooks/66604
The Dyeing of Cotton Fabrics: A Practical Handbook for the Dyer and Student,Franklin Beech,3669 downloads,https://www.gutenberg.org/ebooks/21224
"Travels in Peru, on the Coast, in the Sierra, Across the Cordilleras and the Andes, into the Primeval Forests",Johann Jakob von Tschudi,3669 downloads,https://www.gutenberg.org/ebooks/26745
"Sketches of the Fair Sex, in All Parts of the World.",Anonymous,3668 downloads,https://www.gutenberg.org/ebooks/26117
"The Bible, Douay-Rheims, Complete",Unknown / Various,3666 downloads,https://www.gutenberg.org/ebooks/1581
The Story of Doctor Dolittle,Hugh Lofting,3666 downloads,https://www.gutenberg.org/ebooks/26201
"Library of the World's Best Literature, Ancient and Modern — Volume 07",Unknown / Various,3666 downloads,https://www.gutenberg.org/ebooks/28684
Heidi,Johanna Spyri,3664 downloads,https://www.gutenberg.org/ebooks/20271
"The Garden Party, and Other Stories",Katherine Mansfield,3663 downloads,https://www.gutenberg.org/ebooks/1429
"Rufus and Rose; Or, The Fortunes of Rough and Ready",Jr. Horatio Alger,3659 downloads,https://www.gutenberg.org/ebooks/25967
Pushing to the Front,Orison Swett Marden,3659 downloads,https://www.gutenberg.org/ebooks/21291
Aventures d'un Gentilhomme Breton aux îles Philippines (French),Paul P. de La Gironière,3655 downloads,https://www.gutenberg.org/ebooks/21804
Sonnet 43,Elizabeth Barrett Browning,3655 downloads,https://www.gutenberg.org/ebooks/21161
Anecdotes of the Habits and Instinct of Animals,Mrs. R. Lee,3654 downloads,https://www.gutenberg.org/ebooks/21973
Indian Poetry,Sir Edwin Arnold,3653 downloads,https://www.gutenberg.org/ebooks/25965
An Eagle Flight: A Filipino Novel Adapted from Noli Me Tangere,José Rizal,3649 downloads,https://www.gutenberg.org/ebooks/27594
Tom Swift and His Giant Telescope,Victor Appleton,3648 downloads,https://www.gutenberg.org/ebooks/21188
The House of Mirth,Edith Wharton,3646 downloads,https://www.gutenberg.org/ebooks/284
Poems of Rural Life in the Dorset Dialect,William Barnes,3646 downloads,https://www.gutenberg.org/ebooks/21785
L. Annaeus Seneca on Benefits,Lucius Annaeus Seneca,3643 downloads,https://www.gutenberg.org/ebooks/3794
Drei Abhandlungen zur Sexualtheorie (German),Sigmund Freud,3639 downloads,https://www.gutenberg.org/ebooks/39938
The Innocents: A Story for Lovers,Sinclair Lewis,3638 downloads,https://www.gutenberg.org/ebooks/25430
The Magic World,E. Nesbit,3638 downloads,https://www.gutenberg.org/ebooks/27903
The Free Range,Francis William Sullivan,3638 downloads,https://www.gutenberg.org/ebooks/27511
Demonology and Devil-lore,Moncure Daniel Conway,3638 downloads,https://www.gutenberg.org/ebooks/40686
The Fables of Aesop,Aesop,3636 downloads,https://www.gutenberg.org/ebooks/28
Across the Mesa,Helen Bagg,3636 downloads,https://www.gutenberg.org/ebooks/26984
Lectures on the French Revolution,Baron John Emerich Edward Dalberg Acton Acton,3634 downloads,https://www.gutenberg.org/ebooks/27488
"Opticks :  or, A treatise of the reflections, refractions, inflections and colours of light",Isaac Newton,3633 downloads,https://www.gutenberg.org/ebooks/33504
"The Philippine Islands, 1493-1898, Volume 33, 1519-1522",Antonio Pigafetta,3632 downloads,https://www.gutenberg.org/ebooks/42884
Frank Merriwell's Bravery,Burt L. Standish,3631 downloads,https://www.gutenberg.org/ebooks/22571
Peter the Great,Jacob Abbott,3630 downloads,https://www.gutenberg.org/ebooks/26300
Friedrich Nietzsche,Georg Brandes,3628 downloads,https://www.gutenberg.org/ebooks/47588
A Budget of Christmas Tales by Charles Dickens and Others,Unknown / Various,3624 downloads,https://www.gutenberg.org/ebooks/28198
The crowd :  A study of the popular mind,Gustave Le Bon,3624 downloads,https://www.gutenberg.org/ebooks/445
A Sheaf of Corn,Mary E. Mann,3621 downloads,https://www.gutenberg.org/ebooks/26417
"A general history of the pyrates :  from their first rise and settlement in the island of Providence, to the present time",active 1724-1731 Charles Johnson,3619 downloads,https://www.gutenberg.org/ebooks/40580
"The Temple of Nature; or, the Origin of Society: A Poem, with Philosophical Notes",Erasmus Darwin,3619 downloads,https://www.gutenberg.org/ebooks/26861
Poems of Gerard Manley Hopkins,Gerard Manley Hopkins,3618 downloads,https://www.gutenberg.org/ebooks/22447
Recollections,David Christie Murray,3615 downloads,https://www.gutenberg.org/ebooks/22200
Pamphlets and Parodies on Political Subjects,William Hone,3615 downloads,https://www.gutenberg.org/ebooks/44520
Intentions,Oscar Wilde,3614 downloads,https://www.gutenberg.org/ebooks/887
Kate Coventry: An Autobiography,G. J. Whyte-Melville,3613 downloads,https://www.gutenberg.org/ebooks/21759
In the Mayor's Parlour,J. S. Fletcher,3612 downloads,https://www.gutenberg.org/ebooks/25424
A Portrait of Old George Town,Grace Dunlop Peter,3611 downloads,https://www.gutenberg.org/ebooks/27716
"Domestic Cookery, Useful Receipts, and Hints to Young Housekeepers",Elizabeth E. Lea,3611 downloads,https://www.gutenberg.org/ebooks/28753
A Middle High German Primer,Joseph Wright,3607 downloads,https://www.gutenberg.org/ebooks/22636
Puck of Pook's Hill,Rudyard Kipling,3607 downloads,https://www.gutenberg.org/ebooks/26027
The Boy with the U. S. Weather Men,Francis Rolt-Wheeler,3607 downloads,https://www.gutenberg.org/ebooks/22156
The Dark Tower,Phyllis Bottome,3606 downloads,https://www.gutenberg.org/ebooks/25829
"Il Comento alla Divina Commedia, e gli altri scritti intorno a Dante, vol. 1 (Italian)",Giovanni Boccaccio,3606 downloads,https://www.gutenberg.org/ebooks/21424
Introduction to the Science of Sociology,Robert Ezra Park and E. W. Burgess,3606 downloads,https://www.gutenberg.org/ebooks/28496
隨園詩話 (Chinese),Mei Yuan,3606 downloads,https://www.gutenberg.org/ebooks/52206
The Chauffeur and the Chaperon,C. N. Williamson and A. M. Williamson,3605 downloads,https://www.gutenberg.org/ebooks/21529
Barnaby Rudge,Charles Dickens,3604 downloads,https://www.gutenberg.org/ebooks/9732
"Chips from a German Workshop, Volume 5",F. Max Müller,3604 downloads,https://www.gutenberg.org/ebooks/27810
The Nuttall encyclopædia :  being a concise and comprehensive dictionary of general knowledge,P. Austin Nuttall,3603 downloads,https://www.gutenberg.org/ebooks/12342
De lelie van 's-Gravenhage (Dutch),Jacobus Jan Cremer,3599 downloads,https://www.gutenberg.org/ebooks/28175
Household Tales by Brothers Grimm,Jacob Grimm and Wilhelm Grimm,3598 downloads,https://www.gutenberg.org/ebooks/5314
"The Letters of Cicero, Volume 1",Marcus Tullius Cicero,3598 downloads,https://www.gutenberg.org/ebooks/21200
Dante: His Times and His Work,Arthur John Butler,3593 downloads,https://www.gutenberg.org/ebooks/27999
The Story of a Stuffed Elephant,Laura Lee Hope,3593 downloads,https://www.gutenberg.org/ebooks/22435
History of Education,Levi Seeley,3593 downloads,https://www.gutenberg.org/ebooks/27963
In Château Land,Anne Hollingsworth Wharton,3592 downloads,https://www.gutenberg.org/ebooks/27881
"Moby-Dick; or, The Whale",Herman Melville,3588 downloads,https://www.gutenberg.org/ebooks/15
Stories the Iroquois Tell Their Children,Mabel Powers,3588 downloads,https://www.gutenberg.org/ebooks/22096
Venus in Furs,Ritter von Leopold Sacher-Masoch,3586 downloads,https://www.gutenberg.org/ebooks/6852
The Old Curiosity Shop,Charles Dickens,3583 downloads,https://www.gutenberg.org/ebooks/9702
In and Around Berlin,Minerva Brace Norton,3581 downloads,https://www.gutenberg.org/ebooks/21654
Her mother's secret,Emma Dorothy Eliza Nevitte Southworth,3579 downloads,https://www.gutenberg.org/ebooks/26259
Filipino Popular Tales,Unknown / Various,3575 downloads,https://www.gutenberg.org/ebooks/8299
The Facts About Shakespeare,William Allan Neilson and Ashley Horace Thorndike,3573 downloads,https://www.gutenberg.org/ebooks/22281
At Plattsburg,Allen French,3572 downloads,https://www.gutenberg.org/ebooks/25825
Golden Moments,Anonymous,3572 downloads,https://www.gutenberg.org/ebooks/22308
